text,label
I think it's all still in my car,ham
I want to sent  &lt;#&gt; mesages today. Thats y. Sorry if i hurts,ham
It vl bcum more difficult..,ham
You have an important customer service announcement from PREMIER. Call FREEPHONE 0800 542 0578 now!,spam
"Ha ha nan yalrigu heltini..Iyo kothi chikku, u shared many things wit me..so far i didn't told any body and even uttered a word abt u.. If ur trusting me so much how can i tell these to others.. Plz nxt time dont use those words to me..ok, chikku:-);-)B-)",ham
"I've got ten bucks, jay is being noncomittal",ham
You do what all you like,ham
As per your request 'Melle Melle (Oru Minnaminunginte Nurungu Vettam)' has been set as your callertune for all Callers. Press *9 to copy your friends Callertune,ham
"Loan for any purpose £500 - £75,000. Homeowners + Tenants welcome. Have you been previously refused? We can still help. Call Free 0800 1956669 or text back 'help'",spam
Cramps stopped. Going back to sleep,ham
Come aftr  &lt;DECIMAL&gt; ..now i m cleaning the house,ham
Yes. Please leave at  &lt;#&gt; . So that at  &lt;#&gt;  we can leave,ham
Forgot to tell ü smth.. Can ü like number the sections so that it's clearer..,ham
"Customer place, i wil cal u sir.",ham
How dare you stupid. I wont tell anything to you. Hear after i wont talk to you:-.,ham
"FreeMsg Hey U, i just got 1 of these video/pic fones, reply WILD to this txt & ill send U my pics, hurry up Im so bored at work xxx (18 150p/rcvd STOP2stop)",spam
Love it! Daddy will make you scream with pleasure! I am going to slap your ass with my dick!,ham
Sian... Aft meeting supervisor got work 2 do liao... U working now?,ham
Pass dis to all ur contacts n see wat u get! Red;i'm in luv wid u. Blue;u put a smile on my face. Purple;u r realy hot. Pink;u r so swt. Orange;i thnk i lyk u. Green;i realy wana go out wid u. Yelow;i wnt u bck. Black;i'm jealous of u. Brown;i miss you Nw plz giv me one color,ham
"Just so that you know,yetunde hasn't sent money yet. I just sent her a text not to bother sending. So its over, you dont have to involve yourself in anything. I shouldn't have imposed anything on you in the first place so for that, i apologise.",ham
Ok thanx...,ham
Huh so fast... Dat means u havent finished painting?,ham
Have a safe trip to Nigeria. Wish you happiness and very soon company to share moments with,ham
"I'll text carlos and let you know, hang on",ham
Another month. I need chocolate weed and alcohol.,ham
"Congrats! 1 year special cinema pass for 2 is yours. call 09061209465 now! C Suprman V, Matrix3, StarWars3, etc all 4 FREE! bx420-ip4-5we. 150pm. Dont miss out!",spam
I jus reached home. I go bathe first. But my sis using net tell u when she finishes k...,ham
What * u wearing?,ham
I wont do anything de.,ham
Mum ask ü to buy food home...,ham
"Gal n boy walking in d park. gal-can i hold ur hand? boy-y? do u think i would run away? gal-no, jst wana c how it feels walking in heaven with an prince..GN:-)",ham
TaKe CaRE n gET WeLL sOOn,ham
Haiyoh... Maybe your hamster was jealous of million,ham
"Awesome, I remember the last time we got somebody high for the first time with diesel :V",ham
Do you want a new Video phone? 600 anytime any network mins 400 Inclusive Video calls AND downloads 5 per week Free delTOMORROW call 08002888812 or reply NOW,spam
Just trying to figure out when I'm suppose to see a couple different people this week. We said we'd get together but I didn't set dates,ham
EASTENDERS TV Quiz. What FLOWER does DOT compare herself to? D= VIOLET E= TULIP F= LILY txt D E or F to 84025 NOW 4 chance 2 WIN £100 Cash WKENT/150P16+,spam
"Under the sea, there lays a rock. In the rock, there is an envelope. In the envelope, there is a paper. On the paper, there are 3 words... '",ham
Ok lor... Sony ericsson salesman... I ask shuhui then she say quite gd 2 use so i considering...,ham
Someone U know has asked our dating service 2 contact you! Cant Guess who? CALL 09058091854 NOW all will be revealed. PO BOX385 M6 6WU,spam
"Sorry, I'll call later",ham
Raji..pls do me a favour. Pls convey my Birthday wishes to Nimya. Pls. Today is her birthday.,ham
Nobody can decide where to eat and dad wants Chinese,ham
Oh k...i'm watching here:),ham
Stop knowing me so well!,ham
Havent.,ham
Cashbin.co.uk (Get lots of cash this weekend!) www.cashbin.co.uk Dear Welcome to the weekend We have got our biggest and best EVER cash give away!! These..,spam
"U were outbid by simonwatson5120 on the Shinco DVD Plyr. 2 bid again, visit sms. ac/smsrewards 2 end bid notifications, reply END OUT",spam
Get a brand new mobile phone by being an agent of The Mob! Plus loads more goodies! For more info just text MAT to 87021.,spam
Dude im no longer a pisces. Im an aquarius now.,ham
My sort code is  and acc no is . The bank is natwest. Can you reply to confirm i've sent this to the right person!,ham
Miserable. They don't tell u that the side effects of birth control are massive gut wrenching cramps for the first 2 months. I didn't sleep at all last night.,ham
"500 New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today!From ONLY £1 www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18",spam
I emailed yifeng my part oredi.. Can ü get it fr him..,ham
Only if you promise your getting out as SOON as you can. And you'll text me in the morning to let me know you made it in ok.,ham
Thanx 4 e brownie it's v nice...,ham
Hi darlin i cantdo anythingtomorrow as myparents aretaking me outfor a meal. when are u free? Katexxx,ham
Weightloss! No more girl friends. Make loads of money on ebay or something. And give thanks to God.,ham
"We know someone who you know that fancies you. Call 09058097218 to find out who. POBox 6, LS15HB 150p",spam
"wiskey Brandy Rum Gin Beer Vodka Scotch Shampain Wine ""KUDI""yarasu dhina vaazhthukkal. ..",ham
Tell me again what your address is,ham
Also remember to get dobby's bowl from your car,ham
Wen did you get so spiritual and deep. That's great,ham
Can you do a mag meeting this avo at some point?,ham
Txt: CALL to No: 86888 & claim your reward of 3 hours talk time to use from your phone now! Subscribe6GBP/mnth inc 3hrs 16 stop?txtStop www.gamb.tv,spam
Buy Space Invaders 4 a chance 2 win orig Arcade Game console. Press 0 for Games Arcade (std WAP charge) See o2.co.uk/games 4 Terms + settings. No purchase,spam
dating:i have had two of these. Only started after i sent a text to talk sport radio last week. Any connection do you think or coincidence?,spam
"Damn, can you make it tonight or do you want to just wait til tomorrow",ham
I didnt get anything da,ham
"Wow ... I love you sooo much, you know ? I can barely stand it ! I wonder how your day goes and if you are well, my love ... I think of you and miss you",ham
"Friendship is not a game to play, It is not a word to say, It doesn\'t start on March and ends on May, It is tomorrow, yesterday, today and e",ham
"Good afternoon, my love ... How goes your day ? How did you sleep ? I hope your well, my boytoy ... I think of you ...",ham
Great to hear you are settling well. So what's happenin wit ola?,ham
"Latest News! Police station toilet stolen, cops have nothing to go on!",spam
You are a winner U have been specially selected 2 receive £1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810810,spam
Fyi I'm gonna call you sporadically starting at like  &lt;#&gt;  bc we are not not doin this shit,ham
Sorry i now then c ur msg... Yar lor so poor thing... But only 4 one night... Tmr u'll have a brand new room 2 sleep in...,ham
"I love you !!! You know? Can you feel it? Does it make your belly warm? I wish it does, my love ... I shall meet you in your dreams, Ahmad ... *adoring kiss*",ham
Height of recycling: Read twice- People spend time for earning money and the same money is spent for spending time!;-) Good morning.. keep smiling:-),ham
"Aight, tomorrow around  &lt;#&gt;  it is",ham
Ok lor. Msg me b4 u call.,ham
Dont think you need yellow card for uk travel. Ask someone that has gone before. If you do its just  &lt;#&gt; bucks,ham
I'm fine. Hope you are good. Do take care.,ham
Sir send to group mail check it.,ham
Not sure I have the stomach for it ...,ham
"Hi. Wk been ok - on hols now! Yes on for a bit of a run. Forgot that i have hairdressers appointment at four so need to get home n shower beforehand. Does that cause prob for u?""",ham
Fuck babe ... What happened to you ? How come you never came back?,ham
"My Parents, My Kidz, My Friends n My Colleagues. All screaming.. SURPRISE !! and I was waiting on the sofa.. ... ..... ' NAKED...!",ham
What you doing?how are you?,ham
"Oh really? perform, write a paper, go to a movie AND be home by midnight, huh?",ham
"Want to funk up ur fone with a weekly new tone reply TONES2U 2 this text. www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply",spam
Those ducking chinchillas,ham
"Evening * v good if somewhat event laden. Will fill you in, don't you worry … Head * ok but throat * wrecked. See you at six then!",ham
Are you staying in town ?,ham
"I'm home, my love ... If your still awake ... *loving kiss*",ham
(Bank of Granite issues Strong-Buy) EXPLOSIVE PICK FOR OUR MEMBERS *****UP OVER 300% *********** Nasdaq Symbol CDGT That is a $5.00 per..,spam
Finish already... Yar they keep saying i mushy... I so embarrassed ok...,ham
Hi neva worry bout da truth coz the truth will lead me 2 ur heart. Its the least a unique person like u deserve. Sleep tight or morning,ham
"Latest Nokia Mobile or iPOD MP3 Player +£400 proze GUARANTEED! Reply with: WIN to 83355 now! Norcorp Ltd.£1,50/Mtmsgrcvd18+",spam
1000's of girls many local 2 u who r virgins 2 this & r ready 2 4fil ur every sexual need. Can u 4fil theirs? text CUTE to 69911(£1.50p. m),spam
Ok. Me watching tv too.,ham
Y lei?,ham
"Haven't seen my facebook, huh? Lol!",ham
"Sir, I am waiting for your mail.",ham
"How are you, my Love ? Are you with your brother ? Time to talk english with him ? *grins* Say : Hey Muhommad, Penny says hello from across the sea",ham
You're gonna have to be way more specific than that,ham
Hi. Happy New Year. I dont mean to intrude but can you pls let me know how much tuition you paid last semester and how much this semester is. Thanks,ham
Hey mate. Spoke to the mag people. We‘re on.  the is deliver by the end of the month. Deliver on the 24th sept. Talk later.,ham
I'm in a movie... Collect car oredi...,ham
So dont use hook up any how,ham
Yar... I tot u knew dis would happen long ago already.,ham
My house here e sky quite dark liao... If raining then got excuse not 2 run already rite... Hee...,ham
K. I will sent it again,ham
MAKE SURE ALEX KNOWS HIS BIRTHDAY IS OVER IN FIFTEEN MINUTES AS FAR AS YOU'RE CONCERNED,ham
Anyway i'm going shopping on my own now. Cos my sis not done yet. Dun disturb u liao.,ham
"Hey elaine, is today's meeting still on?",ham
"This weeks SavaMob member offers are now accessible. Just call 08709501522 for details! SavaMob, POBOX 139, LA3 2WU. Only £1.50/week. SavaMob - offers mobile!",spam
I wanna watch that movie,ham
Oh k:)after that placement there ah?,ham
Anything lor. Juz both of us lor.,ham
"Sorry, I'll call later",ham
"Lol ... Oh no babe, I wont be sliding into your place after midnight, but thanks for the invite",ham
"Don't worry, * is easy once have ingredients!",ham
Dear reached railway. What happen to you,ham
Are you comingdown later?,ham
"Hi, this is Mandy Sullivan calling from HOTMIX FM...you are chosen to receive £5000.00 in our Easter Prize draw.....Please telephone 09041940223 to claim before 29/03/05 or your prize will be transferred to someone else....",spam
How do you guys go to see movies on your side.,ham
Don know:)this week i'm going to tirunelvai da.,ham
Whats the staff name who is taking class for us?,ham
The length is e same but e top shorter n i got a fringe now. I thk i'm not going liao. Too lazy. Dun wan 2 distract u also.,ham
